id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1126439295789797376,Thu May 09 10:50:31 +0000 2019,JustinBarrettNP,this is great news because i remember that no one i knew did anything at all,"This is great news because I remember that no one I knew did anything at all.

https://t.co/RA3Bbt1t6I",46,4,2403,0.8,0.75,,"Longford, Ireland"
1126439271932542976,Thu May 09 10:50:25 +0000 2019,Conectdadvocacy,a study conducted by department for international development dfid confirms that climate change will cost nigeria between and percent of its gdp by with estimated between 100billion and billion thursday climate chat,@amdfupdate @GBulus @AfricaCRP @ZER0_missions @CCL_Africa @350Africa A study conducted by Department for International development (DFID) confirms that climate change will cost Nigeria between 6 and 30 percent of its GDP by 2050 with estimated between $100billion and $460 billion. #ThursdayClimateChat @amdfupdate,5,5,646,0.0,0.0,ThursdayClimateChat,"Benin-City, Nigeria"
1126439198234501125,Thu May 09 10:50:07 +0000 2019,triodosuk,what actions do you take to help tackle climate change readers have shared the actions they take including using a car club flying less or not at all and using a green energy provider like triodos customer,"What actions do you take to help tackle climate change? @EC_magazine readers have shared the actions they take, including using a car club, flying less or not at all, and using a green energy provider, like Triodos customer @ecotricity. https://t.co/yJLT8GE4gk",15,7,17073,-0.18333333333333335,0.18333333333333332,,United Kingdom
1126439186893086720,Thu May 09 10:50:05 +0000 2019,Newsweek,ancient climate change in south america caused populations to plummet as people could not adapt,Ancient climate change in south america caused populations to plummet as people couldn't adapt https://t.co/rW2aZiQsnh,18,16,3330876,0.0,0.0,,"New York, NY"
1126439034631405569,Thu May 09 10:49:28 +0000 2019,UrbanFoxxxx,'an elegy for the death of hamun hashem shakeri haunting series documenting the devastation wrought by climate change and poor water management in southeastern iran a once richly verdant region now turned into a dust bowl,"'An Elegy for the Death of Hamun', Hashem Shakeri's haunting series documenting the devastation wrought by climate change and poor water management in Southeastern Iran, a once richly verdant region now turned into a dust bowl
https://t.co/0kqzLhfEL6 https://t.co/BLu9EKCmkt",220,94,15564,-0.012500000000000011,0.675,,London
1126438962627776513,Thu May 09 10:49:11 +0000 2019,Conectdadvocacy,land degradation shortage of grazing hazard like diseases rising temperature variability of rainfall drought etc some of the impact eerience at the grassroots with low level of awareness of climate change due to poor knowledge gap thursday climate chat,"@amdfupdate @jeribond @GBulus @AfricaCRP @ZER0_missions @CCL_Africa @350Africa @hannyhot1 @adetulaolaoluwa @EdenWorld_Org @Iliya_Kure @SekyenDadik Land degradation , shortage of grazing , hazard like diseases , rising temperature, variability of rainfall , drought etc some of the impact experience at the grassroots with low level of awareness of climate change due to poor knowledge gap #ThursdayClimateChat @amdfupdate",5,4,646,-0.17500000000000002,0.425,ThursdayClimateChat,"Benin-City, Nigeria"
1126438915513176064,Thu May 09 10:49:00 +0000 2019,fiddleBrain,lovely work presented eusea1 by of poetry as a way of giving voice to underheard communities allowing scientists to share emotion shared vulnerability to break down intellectual hierarchies around research and climate change paper,"Lovely work presented #EUSEA19 by @samillingworth of poetry as a way of 1) giving voice to underheard communities
2) allowing scientists to share emotion
3) Shared vulnerability
To break down intellectual hierarchies around research &amp; climate change
Paper: https://t.co/qfVE3N0i46",14,6,3258,0.2148148148148148,0.4796296296296297,EUSEA19,"Edinburgh, Scotland"
1126438687313727491,Thu May 09 10:48:05 +0000 2019,Aus_ScienceWeek,handwritten letters from leading scientists on how climate change makes them feel they were exhibited in an art gallery for scienceweek eusea1,"Handwritten letters from leading scientists on how climate change makes them feel. They were exhibited in an art gallery for #scienceweek 2015. @samillingworth 

https://t.co/d8S7twOxQW #eusea19",8,3,15995,0.0,0.0,"scienceweek, eusea19",Australia
1126438674063929346,Thu May 09 10:48:02 +0000 2019,progressivepush,turd reich refuses to sign declaration protecting the arctic because it references climate change,#TurdReich refuses to sign declaration protecting the Arctic because it references climate change https://t.co/fpfo5cDbrR,5,5,46181,0.0,0.0,TurdReich,USA
1126438617369411585,Thu May 09 10:47:49 +0000 2019,Edgecliffe,we are not winning at jeremy grantham is not pulling his punches on capitalism philanthropy the battle to save society from climate change or anything much via,"""We're not winning."" At 80, Jeremy Grantham is not pulling his punches on capitalism, philanthropy, the battle to save society from climate change or anything much https://t.co/FWouaXeOxO via @financialtimes",16,11,13938,-0.024999999999999994,0.475,,New York
1126438584456708096,Thu May 09 10:47:41 +0000 2019,LoppyLinda,vote for for the south west a green party remain mep with an excellent track record she fights against climate change and extinction against austerity and corruption vote her back in,"Vote for @MollyMEP for the South West.  A Green Party Remain MEP with an excellent track record. She fights against climate change &amp; extinction, against austerity &amp; corruption. Vote her back in. https://t.co/ecUBbcWzNb",64,39,1416,0.26666666666666666,0.43333333333333335,,
1126438237432455169,Thu May 09 10:46:18 +0000 2019,LeeShep31617272,fiji leader slams liberal mp john alexander climate change advice via,Fiji leader slams Liberal MP John Alexander's climate change advice https://t.co/MskCltD93O via @abcnews,11,13,116,0.0,0.0,,"Brisbane, Queensland"
1126438145741021184,Thu May 09 10:45:56 +0000 2019,efforts_crc990,do you know how oil palm is pollinated we reviewed the literature and there has still much to learn research is needed on how climate change parasites predators and local pollinators play a role and could improve sustainability new crc0 paper,"Do you know how oil palm is pollinated? We reviewed the literature and there’s still much to learn. Research is needed on how climate change, parasites, predators, and local pollinators play a role and could improve sustainability. New #CRC990 paper https://t.co/ePR7Om7TnE https://t.co/MVS934aqZG",9,10,110,0.11212121212121212,0.21818181818181817,CRC990,"Jambi, Indonesia"
1126438095287668736,Thu May 09 10:45:44 +0000 2019,FT,uk coastal communities may need to relocate due to climate change,UK coastal communities may need to relocate due to climate change https://t.co/O8xnXcemE9,16,15,3542754,-0.125,0.375,,London
1126438094306205697,Thu May 09 10:45:44 +0000 2019,warresistersint,check out our new article on climate change and militarism here,Check out our new article on climate change and militarism here: https://t.co/eXArca8SFh @ExtinctionR https://t.co/z2vYb03P1z,11,7,5611,0.13636363636363635,0.45454545454545453,,
1126438093823852544,Thu May 09 10:45:44 +0000 2019,FT,crunched is economic growth fuelling climate change,Crunched: is economic growth fuelling climate change? https://t.co/mHxpxwSCob,10,4,3542754,0.2,0.2,,London
1126437952899506176,Thu May 09 10:45:10 +0000 2019,climatevisuals,wondering how our principles for compelling climate change photography translate to video here the teaser clip for climate visuals from photo to video a tutorial video we are excited to share with you next week in partnership with vizcomm,"Wondering how our principles for compelling climate change photography translate to video? 

Here's the teaser clip for “Climate Visuals: from photo to video”, a tutorial video we’re excited to share with you next week in partnership with @RMedia #vizcomm https://t.co/Y49ayUJgzm",20,10,2682,0.225,0.45,vizcomm,UK
1126437908884402176,Thu May 09 10:45:00 +0000 2019,insideclimate,climate change along with landuse change eloding consumption pollution and the spread of invasive species is driving the world biodiversity crisis a new un scientific report says,"Climate change — along with land-use change, exploding consumption, pollution and the spread of invasive species—is driving the world’s #biodiversity crisis, a new U.N. scientific report says.  https://t.co/ynXrOCVDDG https://t.co/pNBaTeMPlo",34,34,105993,0.13636363636363635,0.45454545454545453,biodiversity,Everywhere
1126437854442397696,Thu May 09 10:44:47 +0000 2019,RenewableUK,gov't is being told by industry consumer groups climate advisors and now a record breaking of the public to change their policies and support onshorewind what exactly is stopping them in a climate emergency we need to use every tool in the box back onshore,"“Gov't is being told by industry, consumer groups, climate advisors and now a record breaking 79% of the public, to change their policies &amp; support #onshorewind. What exactly is stopping them? In a #ClimateEmergency, we need to use every tool in the box” @ELPinchbeck #BackOnshore https://t.co/1rWXILMVu4",55,24,31501,0.08333333333333333,0.10555555555555556,"onshorewind, ClimateEmergency, BackOnshore",United Kingdom
1126437696380051457,Thu May 09 10:44:09 +0000 2019,forumcctz,capacity building is key when it comes to community mobilization inform them of their rights and demand action as among the ways to ensure we adapt to impacts of climate change euster kibona board chairperson presenting on building alliances for climate accountability,"""Capacity Building is key when it comes to community mobilization,inform them of their rights and demand action as among the ways  to ensure we adapt to impacts of climate change"". Euster Kibona,Board Chairperson presenting on Building Alliances for Climate accountability
@EUinTZ https://t.co/aIrpL13eTL",12,8,2165,0.05,0.55,,"Dar es Salaam, Tanzania"
1126437204098678785,Thu May 09 10:42:12 +0000 2019,StJohnsTelegram,environment and climate change canada senior climatologist david phillips selfdescribed ecoanxiety will be on display during a free lecture and at the geo centre tonight at pm you can also watch online on the centre facebook page nlwx,"Environment and Climate Change Canada senior climatologist David Phillips' self-described ""eco-anxiety"" will be on display during a free lecture and at the Geo Centre tonight at 7 p.m. You can also watch online on the Centre’s Facebook page. #nlwx

https://t.co/4BJ34spyfS",7,8,59692,0.4,0.8,nlwx,"St. John's, Newfoundland"
1126437178446360578,Thu May 09 10:42:06 +0000 2019,Nash076,and i would like climate change to be solved today but we do not get everything we want you idiot,"And I'd like climate change to be solved today but we don't get everything we want, you idiot. https://t.co/cFk490r3VL https://t.co/VMtZ240BGv",23,2,16185,-0.8,0.8,,"Charleston, SC"
1126437053338615808,Thu May 09 10:41:36 +0000 2019,Madeleine_BG,the 'attenborough effect writ large,The 'Attenborough effect' writ large https://t.co/KRBEU3VZ1n,9,7,2815,0.21428571428571427,0.42857142857142855,,London
1126436705265954817,Thu May 09 10:40:13 +0000 2019,janine_ok,political action climate strike help climate anxiety and depression fridaysforfuture boarder impact on democracy nice,"Political Action, #ClimateStrike help climate anxiety and depression.
#Fridaysforfuture boarder impact on democracy!! 

Nice!
@fridays4future @fff_usa @fridayforfuture
https://t.co/hAFXBZH8ym",15,6,823,0.2333333333333333,0.39999999999999997,"ClimateStrike, Fridaysforfuture",Sweden
1126436646767988736,Thu May 09 10:39:59 +0000 2019,Dublin_ie,the sustainable living festival continues at the national botanic gardens until wed 15th may it is a weeklong conversation eloring the impact sustainable living can have on climate change and the environment,"The Sustainable Living Festival continues at the National Botanic Gardens until Wed 15th May. It's a week-long conversation exploring the impact sustainable living can have on climate change &amp; the environment | https://t.co/NrosYy77Jw
@GlasnevinNBG https://t.co/Jnufe6NoJ1",8,6,6599,0.0,0.0,,"Dublin City, Ireland"
1126436352168349698,Thu May 09 10:38:49 +0000 2019,msrose2343,climate change is a bigger issue than an egg josh frydenberg is a member of a party full of climate change deniers vote the lnp out,@SkyNewsAust @JoshFrydenberg Climate change is a bigger issue than an egg. Josh frydenberg is a member of a party full of climate change deniers. Vote the LNP out.,6,1,3173,0.175,0.525,,Australia
1126436257066651648,Thu May 09 10:38:26 +0000 2019,DBrown38872320,all the biggest lies about climate change and global warming debunked in one astonishing interview,All the biggest lies about climate change and global warming DEBUNKED in one astonishing interview http://2017-10-30-all-the-biggest-lies-about-climate-change-and-global-warming-debunked-in-one-astonishing-interview.html,10,9,315,0.25,0.5,,Australia
1126436054653968385,Thu May 09 10:37:38 +0000 2019,NCDCgov,in today dg talks about nigeria preparedness for ebola climate change and infectious diseases as well as progress towards improving disease preparedness and response in nigeria read via,"In today's @GuardianNigeria, DG @Chikwe_I talks about Nigeria's preparedness for #Ebola, climate change and infectious diseases, as well as progress towards improving disease preparedness and response in #Nigeria. Read via https://t.co/mY7H7kSqiw https://t.co/J61rCQGjKM",27,15,18092,0.0,0.0,"Ebola, Nigeria","Abuja, Nigeria"
1126435889503195136,Thu May 09 10:36:58 +0000 2019,DwardD,poets to help understand the esoteric messages of climate change an interesting suggestion by do you agree is poetry a way to engage inspire help people reflect on issues that involve others beyond science scicomm poetry eusea1,"poets to help understand the esoteric messages of climate change, an interesting suggestion by @samillingworth. Do you agree? Is poetry a way to engage, inspire, help people reflect on issues that involve others beyond #science #scicomm #poetry #EUSEA19",5,2,1477,0.5,0.5,"science, scicomm, poetry, EUSEA19",Malta
1126435805503860736,Thu May 09 10:36:38 +0000 2019,IowaClimate,proposal to spend of eu budget on climate change does the eu really have that much money to burn on the basis of pressure from some school children however much is spent will make no difference worth mentioning to the earth climate any time soon,"Proposal to spend 25% of EU budget on climate change

Does the EU really have that much money to burn, on the basis of pressure from some school children? However much is spent will make no difference worth mentioning to the Earth’s climate any time soon… https://t.co/nODx1phePA",5,1,1411,0.15000000000000002,0.15,,"Iowa, USA"
1126435246298132481,Thu May 09 10:34:25 +0000 2019,LizMumford5,thank you oliver this elains so much about the lack of climate change policy of the lnp,"@_Oliver_Yates @Isganaitis @Greenpeace @MichaelWestBiz Thank you Oliver, @MichaelWestBiz @Greenpeace. This explains so much about the lack of climate change policy of the LNP.",13,14,23,0.2,0.2,,
1126434780852232197,Thu May 09 10:32:34 +0000 2019,OvaisSarmad,climate now biggest driver of migration,Climate now biggest driver of migration https://t.co/3uTmVYAtgk,9,8,3211,0.0,0.0,,"Bonn, Germany"
1126434623939141632,Thu May 09 10:31:57 +0000 2019,OvaisSarmad,un secretarygeneral warns of 'total disaster if global warming is not stopped,U.N. Secretary-General warns of 'total disaster' if global warming isn't stopped https://t.co/ZSjWxn3AqN,8,9,3211,0.0,0.375,,"Bonn, Germany"
1126434560458117121,Thu May 09 10:31:42 +0000 2019,ICCCAD,we are very pleased to welcome prof dr mizan khan to icccad as programme director of the ldc university consortium on climate change luccc programme at luccc,"We are very pleased to welcome Prof. Dr. Mizan R. Khan to ICCCAD, as Programme Director of the LDC University Consortium on Climate Change (LUCCC) programme at @icccad 

https://t.co/w80kOUPNA7

 @saleemulhuq @Khan1954Mizan #LUCCC",13,4,9240,0.7250000000000001,0.95,LUCCC,"Dhaka, Bangladesh"
1126434378681397249,Thu May 09 10:30:58 +0000 2019,bosco_hogan,thoughts which came to me in haiku form when sitting in my garden garden gave me joy so sad now the bees have gone none to pollinate butterfly just one where once they in dozens came climate change is real,"Thoughts which came to me in Haiku form when sitting in my garden.
Garden gave me joy.
So sad now the bees have gone.
None to pollinate.

Butterfly.  Just one
Where once they in dozens came.
Climate change is real.",9,1,139,0.16666666666666666,0.5,,
1126434207293759489,Thu May 09 10:30:17 +0000 2019,the_ecologist,'we can not win a war against water by building away climate change with infinitely high flood defences,'We can't win a war against water by building away climate change with infinitely high flood defences.' https://t.co/JTgbExUsnU,18,10,136665,-0.12000000000000001,0.47,,Devon
1126434167665975298,Thu May 09 10:30:08 +0000 2019,SafetyPinDaily,us refuses to sign declaration protecting the arctic because it references climate change via independent,US refuses to sign declaration protecting the Arctic because it references climate change | Via: Independent https://t.co/7LKY1QYgeP,12,15,116202,0.0,0.125,,
1126434128726040576,Thu May 09 10:29:59 +0000 2019,SpreyJaap,fascinating panel discussion at ebr dam on megatreds affecting the western balkans including climate change migration and brain drain urbanisation and digitalisation,"Fascinating panel discussion at #EBRDam on megatreds affecting the #WesternBalkans including climate change, migration &amp; brain drain, urbanisation and digitalisation https://t.co/nV2w5qj91U",6,1,225,0.35,0.42500000000000004,"EBRDam, WesternBalkans",Montenegro
1126433936450772994,Thu May 09 10:29:13 +0000 2019,ZackPolanski,join the party that says yes to europe no to climate change you do not have to compromise on your principles,"Join the party that says Yes to Europe. No to Climate change.

You don't have to compromise on your principles.

https://t.co/KeyZGSBv5m https://t.co/H9iAOzN7LM",9,0,5512,0.0,0.0,,"London, England"
1126433802635685888,Thu May 09 10:28:41 +0000 2019,stinkybrexit,climate change deniers are after deregulation we should be shouting this from the roof tops,@Sillyshib Climate change deniers are after deregulation- we should be shouting this from the roof tops.,7,1,1707,0.0,0.0,,#RevokeArticle50
1126433672406630400,Thu May 09 10:28:10 +0000 2019,GeraldKutney,canada climate change threat could herald dawn of new era for green party climatechange cdnpoli,Canada: climate change threat could herald ‘dawn of new era’ for Green party https://t.co/hHsjagqLUK - #climatechange #cdnpoli,39,12,17172,-0.03181818181818183,0.37727272727272726,"climatechange, cdnpoli","Ottawa, Ontario"
1126433380873195521,Thu May 09 10:27:00 +0000 2019,Greenhouse_PR,climate change is a symptom of a system in crisis we need to change the way we think about our global systems that have led us to this climate emergency the well being economy could be one way to change this,“Climate change is a symptom of a system in crisis” we need to change the way we think about our global systems that have led us to this #ClimateEmergency The #WellBeingEconomy could be one way to change this https://t.co/BsGFATuRb4,6,0,15499,0.0,0.0,"ClimateEmergency, WellBeingEconomy",Bristol | London UK
1126433036743204865,Thu May 09 10:25:38 +0000 2019,westmidlandsgp,green cllr shropshire must act on climate change but plans cuts to bus services whilst spending millions on new roads shropshire green party has a set of workable policies that could start to put us on the right track,"Green Cllr @JulianDean99: #Shropshire must act on climate change. But @ShropCouncil  plans cuts to #bus services whilst spending millions on new #roads. Shropshire Green Party has a set of workable policies that could start to put us on the right track."" 
https://t.co/h2tQpGdvjF",11,5,2761,0.0055194805194805074,0.39756493506493507,"Shropshire, bus, roads","West Midlands, England"
1126432765115650048,Thu May 09 10:24:33 +0000 2019,_rebase,bloody climate change,bloody climate change https://t.co/IViWDCA6eC,13,1,3285,-0.8,0.9,,
1126432760275640321,Thu May 09 10:24:32 +0000 2019,WyeLea,when will green zealots figure out that britain can not fight climate change alone via,When will green zealots figure out that Britain cannot fight climate change alone? https://t.co/FgJzWNIvgi via @Telegraph,13,9,4351,-0.2,0.3,,
1126432731519438848,Thu May 09 10:24:25 +0000 2019,alicebell,proposal to spend of eu budget on climate change and as a general principle not fund anything which would add to climate emissions,"Proposal to spend 25% of EU budget on climate change (and ""as a general principle"" not fund anything which would add to climate emissions) https://t.co/7yXQGkTxU7",10,5,26274,0.05000000000000002,0.5,,London
1126432628901666816,Thu May 09 10:24:01 +0000 2019,xtrixcyclex,for the sake of our constitution for the rule of law for children murdered in schools for the species dying from climate change for our miners and factory workers for our unions and teachers for our sick and disabled for our national unity it is time to impeach trump,"For the sake of our constitution, for the rule of law, for children murdered in schools, for the species dying from climate change, for our miners and factory workers, for our unions and teachers, for our sick and disabled, for our national unity, it is time to #ImpeachTrump.",109,42,21874,-0.4571428571428572,0.5785714285714285,ImpeachTrump,Zimbabwe
1126432555417387009,Thu May 09 10:23:43 +0000 2019,corrine_cash,people have questioned me about the relationship between planning and climate change city planning has everything to do with climate change without proper management of urban growth transportation waste we will never reach climate goals integration,"People have questioned me about the relationship between Planning and climate change. City planning has everything to do with climate change. Without proper management of urban growth, transportation, waste we will never reach climate goals. #integration",7,0,1656,-0.06666666666666667,0.03333333333333333,integration,Canada
1126432159311499264,Thu May 09 10:22:09 +0000 2019,BjornKHaugland,the need to fight climate change is becoming more urgent every day leaders at should make climate central to the sibiu summit we in support this letter together with,"The need to fight climate change is becoming more urgent every day. 

Leaders at @EUCouncil should make climate central to the #SibiuSummit. 

We in @norge203040 support this letter together with @Haga_Initiative @CLC_fi @concitoinfo https://t.co/H2uFcnlIHT",5,2,30995,0.31666666666666665,0.5333333333333333,SibiuSummit,Norway
1126431958861357058,Thu May 09 10:21:21 +0000 2019,Antonio91255715,the liberal caucus discussing climate change,@lenoretaylor The Liberal caucus discussing climate change https://t.co/xB840mMnxH,6,2,23,0.0,0.0,,
1126431911231066112,Thu May 09 10:21:10 +0000 2019,AmitAryaMD,it is unfortunate that we need to block others who disagree with us and climate change is about decades of research which is all quite consistent it is not a matter of personal opinion,It’s unfortunate that we need to block others who disagree with us.  And climate change is about decades of research which is all quite consistent- it’s not a matter of personal opinion. https://t.co/M7GIPEzLv4,9,3,828,-0.08333333333333333,0.5166666666666667,,"Mississauga-Treaty 13a, ON🇨🇦"
1126431889017966592,Thu May 09 10:21:05 +0000 2019,Conectdadvocacy,prince israel orekha is a nigerian national with years of eerience in strategic sustainable development solutions in community development and organising governance climate change advocacy,"@amdfupdate @jeribond @GBulus @AfricaCRP @ZER0_missions @CCL_Africa @350Africa @hannyhot1 @adetulaolaoluwa @EdenWorld_Org @Iliya_Kure @SekyenDadik Prince Israel Orekha is a Nigerian national , with  years of  experience in strategic sustainable development solutions in community development and organising,  governance ,climate change advocacy @amdfupdate",5,3,646,0.0,0.0,,"Benin-City, Nigeria"
1126431661367803904,Thu May 09 10:20:10 +0000 2019,kels_316,same as when some bushfire runs through a community none of these fuckheads say fucking climate change they blame some imaginary greenie on the local council that wont let the brave heroes of the cfa do backburning or some shit these people brains are fucked,same as when some bushfire runs through a community. None of these fuckheads say “fucking climate change” they blame some imaginary “greenie” on the local council that wont let the brave heroes of the CFA do backburning or some shit. These people’s brains are fucked.,13,2,1071,-0.09999999999999998,0.5708333333333333,,The Mel-Bin
1126431077004992512,Thu May 09 10:17:51 +0000 2019,2013Boodicca,the whole aim of politics is to keep the populace alarmed and hence clamorous to be led to safety by menacing it with an endless series of hobgoblins the urge to save humanity is almost always a false front for the urge to rule it hl mencken,"“The whole aim of politics is to keep the populace alarmed (and hence clamorous to be led to safety) by menacing it with an endless series of hobgoblins. The urge to save humanity is almost always a false front for the urge to rule it.” – H.L. Mencken
https://t.co/7h50d14lhf",12,6,2899,-0.33125000000000004,0.6875,,"Corfe Mullen,Dorset,UK"
1126431043517440000,Thu May 09 10:17:43 +0000 2019,BeeFaerie,my first full time job was with deloitte as an auditor i am very proud to be part of a government that is doing serious work on climate are change and pleased that the firm that gave me a start is backing the action we are taking,"My first full time job was with Deloitte, as an auditor. I’m very proud to be part of a government that is doing serious work on climate are change, and pleased that the firm that gave me a start is backing the action we are taking. https://t.co/qSEuWIUTuY",32,4,3905,0.23809523809523814,0.5785714285714285,,"New Lynn, Auckland"
1126431003000569857,Thu May 09 10:17:33 +0000 2019,GreatLakesPeck,think the fossil fuel industry cares climate change is exacerbating extreme weather events and the world most vulnerable children will bear the brunt of these disasters,"Think the fossil fuel industry cares? “Climate change is exacerbating extreme weather events, and the world’s most vulnerable children will bear the brunt of these disasters.” https://t.co/p7BkChgbgz",5,4,7044,-0.041666666666666664,0.6666666666666666,,"Ann Arbor, MI"
1126430475248074752,Thu May 09 10:15:28 +0000 2019,JeremyCliffe,interestingly margrethe vestager a danish social liberal and the natural atlantic alliance candidate for the presidency of the next european commission was only yesterday demanding that the eu step up its efforts on climate change,Interestingly Margrethe Vestager - a Danish social liberal and the natural Atlantic Alliance candidate for the presidency of the next European Commission - was only yesterday demanding that the EU step up its efforts on climate change. https://t.co/c7GiZ4pV3S,40,8,68462,0.10555555555555556,0.3277777777777778,,"Brussels, Belgium"
1126430394616823808,Thu May 09 10:15:08 +0000 2019,Choooo_choooo,hey wasinger i realize u mean well climate change cc is going to destabilize the world more so much so that white people will live in a world as chaotic as the ones that people of color live in now poc have been facing the chaos that white people fear cc will make them face,"@KoriWasinger @Ange_Amene @GabbieKDrice Hey Wasinger, I realize U mean well

Climate Change(CC) is going to destabilize the world more

So much so that white people will live in a world as chaotic as the ones that people of color live in now.

POC have been facing the chaos that white people fear CC will make them face",8,0,24,0.09431818181818183,0.3410714285714286,,New hampshire 
1126430368012427264,Thu May 09 10:15:02 +0000 2019,remainvoter,greens launch european election campaign 'yes to europe no to climate change remain voter,"Greens launch European election campaign.  'Yes to Europe, No to Climate Change' - #RemainVoter
https://t.co/bzy9EE1a8B",74,12,23283,0.0,0.0,RemainVoter,United
1126430352526983168,Thu May 09 10:14:58 +0000 2019,luketdclark,i was surprised by this of the public already see climate change effects in the uk according to new gov polling and of public concerned about cc important to note this polling took place before extinction rebellion protests and net zero report,I was surprised by this - 69% of the public already see climate change effects in the UK according to new Gov polling. And 80% of public concerned about CC. Important to note this polling took place before Extinction Rebellion protests &amp; net zero report https://t.co/ol5iqOp1Sv,10,4,601,0.10606060606060606,0.41464646464646465,,London
1126430201871777793,Thu May 09 10:14:22 +0000 2019,NCS_catalyst,forests store huge amounts of carbon and are home to some of our planet greatest wildlife their protection is critical to stop runaway climate change and halt the sixth mass extinction read call4nature response to report,"""Forests store huge amounts of carbon and are home to some of our planet’s greatest wildlife. Their protection is critical to stop runaway climate change and halt the sixth mass extinction.” @JackHarries
Read Call4Nature response to @IPBES report @guardian https://t.co/q6FupbaDrL",45,29,7677,0.46666666666666673,0.9,,
1126430071508619265,Thu May 09 10:13:51 +0000 2019,jonathangaventa,one year and six days after the european commission proposed to spend of the next eu budget on climate change is running this headline proposal to spend of eu budget on climate change,"One year and six days after the European Commission proposed to spend 25% of the next EU budget on climate change, @BBCNews is running this headline: ""Proposal to spend 25% of EU budget on climate change"" https://t.co/WrpW3M2zNE
🤷‍♂️",14,3,3387,0.0,0.0,,"Maputo, Mozambique"
1126430039078137857,Thu May 09 10:13:44 +0000 2019,JWSpry,greens is another lie they are far from 'green yet another grand deception on the watermelon road to global marxism auspol aus votes201 warringah votes cd npoli,"@SylviaD32911201 @manifesto2000 @notrussianguy @Sci_or_Fic @CymaticWave @drwaheeduddin @Michael46830937 @Barbarajdurkin @GillesnFio @csfc67 @Trismos @MartinBrampton @audiF1 @Tangomitteckel @WalterHorsting @ttyEngland @JimWilemon @tan123 @m4gw @nemo_gratis @kuhn_reinhard @HowarthWass @NikolaTeslafoun @SConwaySmith @EdB_Ohio @rigga_mortis @struikmans @RogTallbloke @DenisCoghlan @Leigh252425 @nobadgers @Chaologistician @TheEndisFar @carlblom_robert @Captbobdad @Tea4gunsSC @ScribesShade @steve_v999 @RonCrunt @JaggerMickOZ @Carbongate @GretaThunberg @350 @350action @1_TMF_ @realDonaldTrump @RealJamesWoods @serveBC @ClimatePsych @JustinTrudeau “GREENS” is another lie. They are far from ’green’. Yet another grand deception on the watermelon road to global Marxism. 
https://t.co/NxvDTpom35 #Auspol #AusVotes2019 #WarringahVotes #CDNpoli",37,24,8982,0.1,0.575,"Auspol, AusVotes2019, WarringahVotes, CDNpoli","Melbourne, Victoria"
1126429978894262272,Thu May 09 10:13:29 +0000 2019,EmmaHowardBoyd,we can not win a war against water by building away climatechange with infinitely high flood defences the climate emergency demands a different philosophy for dealing with flooding and coastal change my full speech here prepare act survive floodaware,We can’t win a war against water by building away #climatechange with infinitely high #flood defences. The #ClimateEmergency demands a different philosophy for dealing with flooding and coastal change. My full speech here: https://t.co/Yk3FVT5jfw #PrepareActSurvive #Floodaware https://t.co/PrVEIEPs3u,130,100,6095,0.02749999999999999,0.5225,"climatechange, flood, ClimateEmergency, PrepareActSurvive, Floodaware",
1126429681094467585,Thu May 09 10:12:18 +0000 2019,alicebell,new gov't statistics on attitudes to climate change of the public said they were either fairly concerned or very concerned about climate change,New gov't statistics on attitudes to climate change - 80% of the public said they were either fairly concerned (45%) or very concerned (35%) about climate change. https://t.co/pyHHYI4lrv,8,10,26274,0.2590909090909091,0.43030303030303035,,London
1126429250821742592,Thu May 09 10:10:36 +0000 2019,MrGChampion,i will be voting for as their stance on brexit austerity social justice climate change nuclear weapon renewal and so many other issues are in alignment to my views and there has no compromised watering down of policy to appease isolationist/nationalist ideology,"@CathHorder @debrakidd @UKLabour I'll be voting for @TheGreenParty as their stance on Brexit, austerity, social justice, climate change, nuclear weapon renewal and so many other issues are in alignment to my views and there's no compromised watering down of policy to appease isolationist/nationalist ideology...",6,0,574,0.06319444444444444,0.3076388888888889,,"Norwich, UK"
1126429236024102912,Thu May 09 10:10:32 +0000 2019,kary_cee,the kids do not want to touch the hand of a climate change denier they know their stuff,@LadyPoop2 @JaneCaro @myfibonacci @nickwray @Fluffula The kids don't want to touch the hand of a climate change denier. They know their stuff.,6,1,39,0.0,0.0,,Australia
1126429180445560834,Thu May 09 10:10:19 +0000 2019,HellkvistJorg,under pressure from the united states the arctic council issued a short joint statement on tuesday that excluded any mention of climate change,"""Under pressure from the United States, the Arctic Council issued a short joint statement on Tuesday that excluded any mention of climate change""

https://t.co/3pfKZphBMY",22,18,485,0.0,0.3,,Sweden
1126429078880509952,Thu May 09 10:09:55 +0000 2019,HuffPostUK,'the european elections are crucial for the future of our environment writes europe day,'The European Elections are crucial for the future of our environment' – @foeeurope's @JagodaMunic writes #EuropeDay https://t.co/c4N4JfC70F,7,3,205000,0.0,0.375,EuropeDay,
